-4.880938084816932587e-06
-1.241724132627908261e-06
-3.524797300036297543e-06
-1.334148339832141872e-06
-3.094173197687455357e-06
-6.707044992282362728e-06
-3.848009715312628032e-07
-2.759263230123210064e-07
-1.428377121553969786e-06
-3.843371243261728409e-06
-1.232829127117973655e-06
